QBarcode,Sex,DOBYear,Age,Country,Ethn,Ethn1,Ethn2,Ethn3,Ethn4,Ethn5,EthnO,EthnOth,EthnDK,Race1,Race2,Race3,Race4,Race5,RaceO,RaceDK,RaceOth,Litho1,Educ,Marital,InsTyp1,InsTyp2,InsTyp3,InsTyp4,InsTypNo,InsTypO,InsTypDK,InsurOth,HHInc,NumSuprt,Litho2,Educ2,Multiracial
1867,2,1943,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,567,4,5,,,1.0,,,,,,3,1,567,3,0
1868,2,1929,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,830,4,1,1.0,1.0,1.0,,,,,,5,2,830,3,0
1870,2,1944,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,803,4,1,,,1.0,,,,,,5,2,803,3,0
1871,2,1940,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,800,1,1,,,1.0,,,,,,6,999,800,1,0
1875,1,1937,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203072,5,1,,1.0,1.0,,,,,,4,2,203072,3,0
1876,2,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,797,2,3,,1.0,1.0,,,,,,2,1,797,2,0
1879,2,1970,35,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,804,5,6,1.0,,,,,88.0,,FIRST HEALTH,4,999,804,3,0
1884,1,1933,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,201738,3,1,,1.0,1.0,,,,,,2,2,201738,3,0
1885,1,1952,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203073,4,1,,,1.0,,,,,,5,4,203073,3,0
1886,2,1923,82,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,542,2,3,,1.0,1.0,,,,,,1,1,542,2,0
1891,2,1939,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,540,2,3,,1.0,,,,,,,2,1,540,2,0
1892,1,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203147,5,5,,,,,,88.0,,TRICARE,5,1,203147,3,0
1900,1,1925,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203068,99,99,,,,,,,,,99,999,203068,99,0
1908,2,1955,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,623,2,1,,,1.0,,,,,,4,3,623,2,0
1913,2,1952,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,543,2,1,,,1.0,,,,,,3,3,543,2,0
1916,2,1962,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,631,2,5,,,1.0,,,,,,77,2,631,2,0
1919,2,1959,45,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,532,1,6,1.0,,,,,,,,99,999,532,1,0
1924,2,1929,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1388,2,1,,,1.0,,,,,,2,2,1388,2,0
1930,2,1952,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,534,2,1,1.0,,,,,,,,2,2,534,2,0
1931,2,1949,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,537,5,1,,,1.0,,,,,,5,3,537,3,0
1932,2,1940,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,546,2,1,,1.0,,,,,,ENCOMPASS 65,3,2,546,2,0
1938,1,1956,49,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202864,2,1,,,1.0,,,,,,4,4,202864,2,0
1939,1,1933,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202865,3,3,,1.0,1.0,,,,,,2,1,202865,3,0
1942,1,1945,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204477,3,6,,,1.0,,,,,,2,1,204477,3,0
1944,1,1930,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203458,2,3,,1.0,1.0,,,88.0,,TRICARE FOR LIFE,3,1,203458,2,0
1951,1,1936,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203129,1,1,,1.0,,,,,,,2,2,203129,1,0
1952,1,1949,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203130,4,1,,,1.0,,,,,,3,4,203130,3,0
1954,1,1941,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,202904,1,3,,,,1.0,,,,,2,1,202904,1,0
1957,1,1940,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204973,5,1,,,1.0,,,,,,5,2,204973,3,0
1968,2,1939,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,529,4,1,,,1.0,,,,,,5,2,529,3,0
1972,2,1929,76,UNITED STATES OF AMERICA,99,99,99,99,99,99,99,,99,1,0,0,0,0,0,0,,2295,99,99,,,,,,88.0,,UNIVERA SENIOR CHOICE,6,999,2295,99,0
1976,2,1937,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,522,3,1,,1.0,,,,,,,3,2,522,3,0
1978,2,1951,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,613,4,1,,,1.0,,,,,,4,5,613,3,0
1979,2,1936,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,520,3,3,,,1.0,,,,,,99,1,520,3,0
1984,2,1951,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,1,0,0,0,0,,515,3,1,,,1.0,,,,,,4,4,515,3,1
1985,2,1948,57,UNITED STATES OF AMERICA,99,99,99,99,99,99,99,,99,0,1,0,0,0,0,0,,2228,2,6,,,1.0,,,,,,4,1,2228,2,0
1988,2,1947,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4821,2,1,,,1.0,,,,,,2,2,4821,2,0
1990,2,1948,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,609,2,4,1.0,1.0,,,,,,,2,3,609,2,0
1993,2,1958,47,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,606,5,1,,,1.0,,,,,,5,4,606,3,0
1994,2,1949,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,620,5,1,,,1.0,,,,,,5,3,620,3,0
1995,2,1946,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,619,2,1,,,1.0,,,,,,4,2,619,2,0
1996,1,1935,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203550,2,3,1.0,1.0,1.0,,,,,,2,1,203550,2,0
2001,1,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203532,2,1,,,1.0,,,,,,6,999,203532,2,0
2006,1,1964,40,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203470,99,6,1.0,1.0,1.0,,,,,,6,999,203470,99,0
2008,1,1946,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,203187,3,1,1.0,1.0,,,,,,,2,2,203187,3,0
2015,1,1938,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,203460,5,1,,1.0,1.0,,,,,,5,3,203460,3,0
2021,1,1961,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203464,5,1,,,1.0,,,,,,5,5,203464,3,0
2022,1,1954,52,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202492,3,1,,,1.0,,,,,,4,5,202492,3,0
2023,1,1940,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206809,4,5,,1.0,1.0,,,,,,4,1,206809,3,0
2024,1,1946,58,UNITED STATES OF AMERICA,1,99,99,99,99,1,88,,0,1,0,0,0,0,0,0,,203461,3,1,,,1.0,,,,,,3,2,203461,3,0
2028,2,1949,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,587,2,1,,,1.0,,,,,,3,2,587,2,0
2030,2,1957,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2299,3,5,,,1.0,,,,,,4,1,2299,3,0
2031,2,1957,47,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2800,3,1,,,1.0,,,,,,3,3,2800,3,0
2032,2,1939,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,592,3,3,,1.0,1.0,,,,,,2,1,592,3,0
2033,2,1971,34,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,588,2,1,,,1.0,,,,,,4,2,588,2,0
2036,1,1964,42,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206512,2,1,,1.0,,,,,,,2,0,206512,2,0
2038,2,1954,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,1,0,0,0,0,,591,5,5,,,1.0,,,,,,4,4,591,3,1
2039,2,1930,75,,99,99,99,99,99,99,99,,99,1,0,0,0,0,0,0,,600,2,3,,1.0,1.0,,,,,,2,1,600,2,0
2041,2,1947,58,INDIA,0,66,66,66,66,66,66,,66,0,0,0,1,0,0,0,,2303,3,1,,,1.0,,,,,,2,1,2303,3,0
2044,2,1940,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,586,3,5,,1.0,,,,,,,1,1,586,3,0
2045,2,1951,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,583,2,5,,,1.0,,,,,,2,2,583,2,0
2048,2,1932,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,593,1,3,1.0,1.0,,,,,,,2,5,593,1,0
2050,1,1954,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203484,5,1,,,1.0,,,,,,5,4,203484,3,0
2051,2,1952,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,553,3,1,,,1.0,,,,,,5,2,553,3,0
2052,2,1941,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,597,4,2,,,1.0,,,,,,4,2,597,3,0
2053,2,1960,45,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,590,4,5,1.0,,,,,,,,1,1,590,3,0
2057,1,1928,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206513,1,1,,1.0,1.0,,,,,,3,1,206513,1,0
2058,1,1928,77,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203961,2,1,,1.0,1.0,,,,,AETNA,2,2,203961,2,0
2064,1,1947,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203566,5,1,,,1.0,,,,,,5,3,203566,3,0
2065,1,1939,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202969,2,1,,1.0,1.0,,,,,,3,2,202969,2,0
2066,1,1939,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203960,2,1,1.0,1.0,1.0,,,,,,4,2,203960,2,0
2072,1,1958,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203571,3,1,,,1.0,,,,,,2,3,203571,3,0
2073,1,1950,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203546,5,1,,,1.0,,,,,,5,999,203546,3,0
2077,1,1937,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202977,4,1,,1.0,,,,,,,6,7,202977,3,0
2079,1,1937,68,CANADA,0,66,66,66,66,66,66,,66,0,0,1,0,0,0,0,,202947,2,1,1.0,1.0,1.0,,,,,,3,2,202947,2,0
2080,2,1957,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2643,3,2,,,1.0,,,,,,4,3,2643,3,0
2082,2,1942,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2644,2,1,,,,1.0,,,,,6,999,2644,2,0
2083,1,1927,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202980,2,1,,1.0,,,,,,,1,2,202980,2,0
2085,1,1936,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203562,2,2,,1.0,,,,88.0,,AMERICAN PROGRESSIVE,2,2,203562,2,0
2086,1,1925,80,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202978,3,2,,,1.0,,,,,,6,1,202978,3,0
2088,1,1945,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203564,2,1,,,1.0,,,,,,5,2,203564,2,0
2089,2,1938,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,569,2,3,,,1.0,,,,,,3,1,569,2,0
2091,2,1966,39,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,570,3,5,1.0,,,,,,,,2,1,570,3,0
2093,2,1956,49,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,571,3,1,,,1.0,,,,,,3,4,571,3,0
2094,1,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206945,2,3,,,,,,,,,6,1,206945,2,0
2097,2,1936,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,572,3,1,,1.0,1.0,,,,,,6,999,572,3,0
2100,1,1949,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203515,4,5,,,1.0,,,,,,4,3,203515,3,0
2101,2,1961,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,574,5,1,,,1.0,,,,,,4,4,574,3,0
2103,1,1945,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202984,2,1,,1.0,1.0,,,,,,3,2,202984,2,0
2107,2,1958,47,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2154,2,2,,,1.0,,,,,,4,2,2154,2,0
2108,1,1941,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205106,3,4,,,1.0,,,,,,5,2,205106,3,0
2113,1,1949,56,ITALY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205083,3,1,,,1.0,,,,,,5,3,205083,3,0
2114,1,1944,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205081,2,2,,,1.0,,,,,,3,1,205081,2,0
2115,1,1933,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202985,1,3,,1.0,1.0,,,,,,3,2,202985,1,0
2116,1,1948,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205085,4,1,,,1.0,,,,,,4,2,205085,3,0
2117,1,1957,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205086,2,1,,,1.0,,,,,,4,6,205086,2,0
2123,2,1970,34,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,576,5,1,,,1.0,,,,,,4,2,576,3,0
2125,2,1951,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,578,2,1,,,,1.0,,,,,5,3,578,2,0
2126,2,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,579,4,1,,,1.0,,,,,,4,2,579,3,0
2131,2,1947,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,495,3,3,,,1.0,,,,,,2,1,495,3,0
2135,2,1941,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,559,3,1,,,1.0,,,,,,5,2,559,3,0
2140,2,1962,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,564,2,1,,,1.0,,,,,,3,5,564,2,0
2143,2,1981,24,UNITED STATES OF AMERICA,99,99,99,99,99,99,88,,99,99,99,99,99,99,99,99,,2138,99,99,,,1.0,,,,,,99,4,2138,99,99
2145,2,1954,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1264,3,1,,,1.0,,,,,,4,4,1264,3,0
2149,2,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1271,1,1,,,,1.0,,,,,6,999,1271,1,0
2154,2,1937,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1266,3,1,1.0,,1.0,,,,,,3,2,1266,3,0
2160,2,1947,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1279,5,4,,,1.0,,,,,,3,2,1279,3,0
2165,1,1955,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204989,5,1,,,1.0,,,,,,5,4,204989,3,0
2168,2,1963,42,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1332,1,1,,,,,0.0,,,,6,2,1332,1,0
2169,2,1956,49,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1333,4,2,,,1.0,,,,,,5,2,1333,3,0
2171,2,1961,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1335,5,6,,,1.0,,,,,,3,1,1335,3,0
2172,1,1943,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204992,4,1,,,1.0,,,,,,4,2,204992,3,0
2173,1,1957,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204993,5,1,,,1.0,,,,,,5,3,204993,3,0
2176,1,1939,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,1,0,0,0,0,,203852,3,6,1.0,1.0,,,,,,,1,1,203852,3,1
2177,1,1960,45,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204996,2,1,,,1.0,,,,,,6,4,204996,2,0
2179,1,1940,65,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203164,4,1,,,1.0,,,,,,5,2,203164,3,0
2180,1,1949,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204999,4,1,,,1.0,,,,,,5,3,204999,3,0
2182,2,1953,52,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1338,3,5,,,1.0,,,,,,3,2,1338,3,0
2183,2,1954,51,NETHERLANDS,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4317,3,5,,,1.0,,,,,,3,1,4317,3,0
2187,2,1947,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1352,3,1,,,1.0,,,,,,3,2,1352,3,0
2188,1,1951,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203853,2,1,,,1.0,,,,,,4,2,203853,2,0
2190,2,1968,37,ITALY,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1351,2,1,,,1.0,,,88.0,,TRADITIONAL BLUE,6,5,1351,2,0
2195,1,1924,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205076,2,2,,1.0,1.0,,,,,,3,2,205076,2,0
2200,2,1929,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6693,2,1,,,,1.0,,,,,2,2,6693,2,0
2202,2,1930,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3397,5,6,,1.0,,,,,,,99,999,3397,3,0
2204,2,1940,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1343,3,1,,1.0,1.0,,,,,,4,2,1343,3,0
2207,1,1952,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204990,5,1,,,1.0,,,,,,4,5,204990,3,0
2209,1,1954,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205007,4,1,,,1.0,,,88.0,,ONTARIO HEALTH INSURANCE PLAN,6,3,205007,3,0
2215,1,1937,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,205078,5,1,1.0,,1.0,,,,,,4,2,205078,3,0
2218,2,1949,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1353,2,1,,,1.0,,,,,,77,1,1353,2,0
2219,2,1940,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,1284,1,1,,1.0,1.0,,,,,,3,2,1284,1,0
2224,2,1953,52,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4746,3,1,,,1.0,,,,,,6,4,4746,3,0
2225,2,1959,46,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4747,2,1,,,1.0,,,,,,5,3,4747,2,0
2228,2,1943,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4815,2,1,,,,1.0,,,,,6,2,4815,2,0
2229,2,1944,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4809,2,1,,,1.0,,,,,,3,2,4809,2,0
2230,2,1937,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4816,2,1,,1.0,1.0,,,,,,3,2,4816,2,0
2237,1,1950,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203589,3,1,,,1.0,,,,,,3,2,203589,3,0
2238,1,1955,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,203587,3,1,,,1.0,,,,,,4,2,203587,3,0
2246,1,1954,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203504,5,5,,,1.0,,,,,,5,1,203504,3,0
2250,1,1943,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,201694,4,1,,,,1.0,,,,,4,2,201694,3,0
2265,2,1943,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4742,2,1,,,1.0,,,,,,4,2,4742,2,0
2268,2,1924,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,4750,4,3,,1.0,,,,,,,1,1,4750,3,0
2269,2,1948,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4759,3,1,,,1.0,,,,,,3,2,4759,3,0
2270,2,1971,34,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,4760,3,4,,,,,0.0,,,,3,5,4760,3,0
2271,2,1974,31,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2308,3,1,1.0,,,,,,,,2,4,2308,3,0
2274,2,1945,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4714,5,1,,,1.0,,,,,,4,2,4714,3,0
2275,2,1946,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4713,5,2,,,1.0,,,,,,6,2,4713,3,0
2277,1,1919,86,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,201742,3,4,,1.0,,,,,,,2,1,201742,3,0
2279,1,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203594,3,1,,,1.0,,,,,,5,2,203594,3,0
2285,1,1935,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204498,2,1,,1.0,1.0,,,,,,6,2,204498,2,0
2287,2,1947,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4814,3,6,,,1.0,,,,,,3,1,4814,3,0
2291,2,1961,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4823,3,6,,,1.0,,,,,,3,1,4823,3,0
2292,2,1949,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4825,5,1,,,1.0,,,,,,3,2,4825,3,0
2293,2,1948,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4826,3,3,,,1.0,,,,,,5,1,4826,3,0
2297,2,1971,34,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4827,4,1,,,1.0,,,,,,5,4,4827,3,0
2300,2,1969,36,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4830,4,1,,,1.0,,,,,,4,5,4830,3,0
2310,1,1936,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202929,2,3,,,,,,,,,99,999,202929,2,0
2321,1,1939,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,201747,4,1,,,1.0,,,,,,5,2,201747,3,0
2324,2,1942,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,4680,5,1,,,1.0,,,,,,3,2,4680,3,0
